Year,Province,District,Rainfall_Actual_mm,Rainfall_Anomaly_pct,Rainfall_Normal_mm,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Flooded_Area_sqkm,Area_Affected_Acres,Persons_Affected,Villages_Affected,Total_Houses_Damaged,Houses_Fully_Damaged,Houses_Partially_Damaged,Schools_Total,Roads_Damaged_km,Bridges_Damaged,Est_Damages_USD_Mn,Damage_Level,Damage_Label,Rainfall_Actual_mm_normalized,Rainfall_Anomaly_pct_normalized,Rainfall_Normal_mm_normalized,Max_Temp_C_normalized,Min_Temp_C_normalized,Mean_Temp_C_normalized,Flooded_Area_sqkm_normalized,Area_Affected_Acres_normalized,Persons_Affected_normalized,Total_Houses_Damaged_normalized,Roads_Damaged_km_normalized,Est_Damages_USD_Mn_normalized
2017,Punjab,Rajanpur,272,80.1,151,38.5,22.6,31.2,14,4853,9333,13,168,56,112,2,4,0,3.5,0,Low,0.28405797101449276,0.21618903971845152,0.4827586206896552,0.4838709677419353,0.10638297872340427,0.42857142857142827,0.00022223569105198296,0.00022984900540477349,0.00022986066049801668,0.0002306517680215634,0.00020203380699036972,0.00023375087656578712
2017,Punjab,Mianwali,196,9.5,179,39.0,22.6,30.9,33,11517,22148,30,399,133,266,5,10,0,8.2,0,Low,0.17391304347826086,0.097871627283392,0.7241379310344828,0.5645161290322578,0.10638297872340427,0.3673469387755097,0.0006060973392326808,0.0006182145662611149,0.0006182145648199789,0.0006195609535177761,0.0006061014209711092,0.0005568770882890811
2017,Punjab,Khushab,253,68.7,150,37.3,23.3,33.3,33,11549,22209,30,400,133,267,5,10,0,8.2,0,Low,0.2565217391304348,0.19708396178984416,0.47413793103448276,0.2903225806451607,0.2553191489361701,0.8571428571428565,0.0006060973392326808,0.0006200794669134862,0.0006200631475873328,0.0006212445430653789,0.0006061014209711092,0.0005568770882890811
2017,Punjab,Chakwal,175,7.4,163,38.5,23.5,31.6,38,13319,25613,35,461,154,307,6,12,0,9.5,0,Low,0.14347826086956522,0.09435227082285906,0.5862068965517241,0.4838709677419353,0.2978723404255317,0.5102040816326532,0.0007071135624381275,0.0007232317842477787,0.0007232201269327842,0.0007239435054691406,0.0007407906256313556,0.000646252423446588
2017,Punjab,Jhelum,257,46.9,175,38.3,24.5,31.1,10,3493,6718,9,121,40,81,1,3,0,2.5,0,Low,0.26231884057971017,0.1605496899614547,0.6896551724137931,0.4516129032258058,0.5106382978723402,0.40816326530612257,0.0001414227124876255,0.00015059072767898953,0.0001506140385860439,0.00015152305928423874,0.00013468920466024647,0.00016500061875232032
2017,Punjab,Kasur,237,36.2,174,37.2,23.8,31.5,35,12276,23607,32,425,142,283,5,11,0,8.8,0,Low,0.23333333333333334,0.14261773085302498,0.6810344827586207,0.2741935483870971,0.3617021276595744,0.4897959183673468,0.0006465038285148595,0.0006624476786095487,0.0006624290280588196,0.0006633342817554452,0.0006734460233012324,0.0005981272429771612
2017,Punjab,Sheikhupura,165,13.8,145,38.2,26.4,30.5,23,8096,15570,21,280,93,187,3,7,0,5.8,0,Low,0.1289855072463768,0.10507792860734039,0.43103448275862066,0.4354838709677422,0.9148936170212761,0.28571428571428553,0.0004040648928217872,0.00041884503089353626,0.0004188706723010661,0.0004192137973530605,0.00040406761398073944,0.0003918764695367608
2017,Punjab,Gujrat,122,-24.7,162,39.7,24.5,33.1,26,9022,17350,23,312,104,208,4,8,0,6.4,0,Low,0.06666666666666667,0.040556393497569974,0.5775862068965517,0.6774193548387099,0.5106382978723402,0.8163265306122451,0.00046467462674505526,0.0004728105935215333,0.00047281292354516236,0.0004730886628763454,0.00047141221631086266,0.0004331266242248409
2017,Punjab,Hafizabad,265,68.8,157,39.1,25.6,30.9,14,5013,9640,13,174,58,116,2,4,0,3.6,0,Low,0.27391304347826084,0.19725155019272667,0.5344827586206896,0.5806451612903225,0.7446808510638299,0.3673469387755097,0.00022223569105198296,0.0002391735086666304,0.00023916418360584677,0.00024075330530717932,0.00020203380699036972,0.00024062590234713382
2017,Punjab,Narowal,159,8.9,146,40.3,23.4,32.5,23,8031,15444,21,278,93,185,3,7,0,5.7,0,Low,0.12028985507246377,0.09686609686609687,0.4396551724137931,0.774193548387096,0.2765957446808505,0.693877551020408,0.0004040648928217872,0.0004150569514434069,0.00041505228822423686,0.0004158466182578552,0.00040406761398073944,0.00038500144375541414
2017,Punjab,Layyah,200,24.2,161,37.8,24.4,32.0,36,12403,23851,32,429,143,286,5,11,0,8.9,0,Low,0.17971014492753623,0.1225071225071225,0.5689655172413793,0.37096774193548326,0.48936170212765906,0.5918367346938774,0.0006667070731559489,0.0006698490030736477,0.000669823359128235,0.0006700686399458558,0.0006734460233012324,0.000605002268758508
2017,Punjab,Bhakkar,253,39.0,182,38.6,25.1,33.2,46,15859,30498,41,549,183,366,7,14,0,11.3,0,Low,0.2565217391304348,0.14731020613373558,0.75,0.5,0.6382978723404257,0.8367346938775515,0.0008687395195668424,0.0008712582735297575,0.0008712582714987448,0.0008720993856581741,0.0008754798302916022,0.0007700028875108283
2017,Sindh,All (Province Level),277,102.2,137,39.0,24.9,32.5,436,150990,290366,392,5227,1742,3484,64,131,2,107.8,2,Extreme,0.29130434782608694,0.2532260767554885,0.3620689655172414,0.5645161290322578,0.5957446808510634,0.693877551020408,0.008748004929591692,0.008746442337767193,0.008746463297510425,0.008747931289343383,0.008754798302916022,0.007404402766510375
2017,Sindh,Karachi,296,133.1,127,40.1,24.7,32.2,21,7169,13786,19,248,83,165,3,6,0,5.1,0,Low,0.3188405797101449,0.3050108932461874,0.27586206896551724,0.7419354838709676,0.5531914893617017,0.6326530612244903,0.00036365840353960846,0.0003648211901201526,0.00036480720251484835,0.0003653389318297756,0.0003367230116506162,0.00034375128906733403
2017,Sindh,Hyderabad,320,140.6,133,37.2,26.3,31.6,20,6825,13125,18,236,79,158,3,6,0,4.9,0,Low,0.3536231884057971,0.31758002346237646,0.3275862068965517,0.2741935483870971,0.8936170212765957,0.5102040816326532,0.0003434551588985191,0.00034477350810716023,0.00034477583842925985,0.0003451358572585438,0.0003367230116506162,0.0003300012375046407
2017,Sindh,Sukkur,255,91.7,133,38.3,24.7,31.8,28,9798,18843,25,339,113,226,4,8,0,7.0,0,Low,0.2594202898550725,0.23562929445282388,0.3275862068965517,0.4516129032258058,0.5531914893617017,0.5510204081632654,0.0005050811160272339,0.0005180344343415394,0.0005180577443920362,0.000518545580661617,0.00047141221631086266,0.00047437677891292096
2017,Sindh,Larkana,290,135.8,123,36.9,26.2,32.0,19,6532,12561,17,226,75,151,3,6,0,4.7,0,Low,0.3101449275362319,0.3095357801240155,0.2413793103448276,0.2258064516129029,0.8723404255319146,0.5918367346938774,0.00032325191425742973,0.0003276980115088847,0.00032768402399011926,0.0003282999617825173,0.0003367230116506162,0.0003162511859419473
2017,Sindh,Khairpur,393,174.8,143,40.1,24.0,33.4,26,9153,17602,24,317,106,211,4,8,0,6.5,0,Low,0.45942028985507244,0.3748952572481985,0.41379310344827586,0.7419354838709676,0.4042553191489359,0.8775510204081629,0.00046467462674505526,0.00048044503056717864,0.0004804496916988209,0.00048150661061435864,0.00047141221631086266,0.0004400016500061876
2017,Sindh,Jacobabad,209,63.3,128,37.6,23.6,33.0,39,13429,25825,35,465,155,310,6,12,0,9.6,0,Low,0.1927536231884058,0.18803418803418803,0.28448275862068967,0.3387096774193549,0.31914893617021284,0.7959183673469388,0.0007273168070792169,0.0007296423802403052,0.0007296447096652271,0.0007306778636595512,0.0007407906256313556,0.0006531274492279347
2017,Sindh,Shikarpur,234,87.2,125,37.4,25.7,31.9,10,3327,6398,9,115,38,77,1,3,0,2.4,0,Low,0.2289855072463768,0.22808781632311045,0.25862068965517243,0.3064516129032254,0.7659574468085103,0.5714285714285711,0.0001414227124876255,0.00014091655554481294,0.00014091655521631874,0.00014142152199862282,0.00013468920466024647,0.00015812559297097363
2017,Sindh,Kashmore,268,121.5,121,39.6,25.3,32.5,12,4063,7813,11,141,47,94,2,4,0,2.9,0,Low,0.2782608695652174,0.285570638511815,0.22413793103448276,0.6612903225806451,0.6808510638297872,0.693877551020408,0.00018182920176980423,0.00018380927054935487,0.00018379761449182217,0.0001851948502362918,0.00020203380699036972,0.00019250072187770704
2017,Sindh,Dadu,404,169.3,150,40.7,22.5,33.3,21,7214,13873,19,250,83,166,3,6,0,5.2,0,Low,0.4753623188405797,0.36567789508965987,0.47413793103448276,0.8387096774193549,0.08510638297872311,0.8571428571428565,0.00036365840353960846,0.0003674437066625499,0.0003674437058059924,0.00036870611092498096,0.0003367230116506162,0.00035062631484868075
2017,Sindh,Jamshoro,189,28.6,147,41.0,25.2,31.9,38,13210,25404,34,457,152,305,6,11,0,9.4,0,Low,0.16376811594202897,0.12988101223395343,0.4482758620689655,0.8870967741935479,0.659574468085106,0.5714285714285711,0.0007071135624381275,0.0007168794664006386,0.0007168864581069324,0.00071720914727873,0.0006734460233012324,0.0006393773976652413
2017,Sindh,Thatta,316,132.4,136,40.9,22.8,31.6,34,11711,22522,30,405,135,270,5,10,0,8.4,0,Low,0.34782608695652173,0.3038377744260098,0.35344827586206895,0.8709677419354832,0.14893617021276584,0.5102040816326532,0.0006263005838737702,0.0006295205264661164,0.0006295484985083452,0.0006296624908033921,0.0006061014209711092,0.0005706271398517745
2017,Sindh,Badin,312,102.6,154,40.9,22.7,31.2,34,11701,22501,30,405,135,270,5,10,0,8.4,0,Low,0.34202898550724636,0.25389643036701864,0.5086206896551724,0.8709677419354832,0.12765957446808468,0.42857142857142827,0.0006263005838737702,0.0006289377450122503,0.000628912101162207,0.0006296624908033921,0.0006061014209711092,0.0005706271398517745
2017,Sindh,Sanghar,300,94.8,154,40.5,23.0,30.0,11,3942,7580,10,136,45,91,2,3,0,2.8,0,Low,0.32463768115942027,0.240824534942182,0.5086206896551724,0.8064516129032254,0.19148936170212738,0.18367346938775486,0.00016162595712871487,0.00017675761495757555,0.00017673663441324105,0.00017677690249827852,0.00013468920466024647,0.00018562569609636035
2017,Sindh,Mirpur Khas,233,52.3,153,40.9,24.1,33.2,27,9313,17910,24,322,107,215,4,8,0,6.7,0,Low,0.22753623188405797,0.16959946371711077,0.5,0.8709677419354832,0.4255319148936171,0.8367346938775515,0.0004848778713861446,0.0004897695338290356,0.0004897835194421814,0.0004899245583523719,0.00047141221631086266,0.0004537517015688809
2017,Sindh,Tharparkar,285,135.5,121,40.9,24.3,32.5,24,8468,16285,22,293,98,195,4,7,0,6.0,0,Low,0.30289855072463767,0.3090330149153679,0.22413793103448276,0.8709677419354832,0.4680851063829786,0.693877551020408,0.00042426813746287653,0.00044052450097735365,0.0004405384867052958,0.000441100461471895,0.00040406761398073944,0.00040562652109945414
2017,Sindh,Umerkot,191,39.4,137,39.7,23.8,32.4,15,5175,9951,13,179,60,119,2,4,0,3.7,0,Low,0.16666666666666666,0.14798055974526564,0.3620689655172414,0.6774193548387099,0.3617021276595744,0.6734693877551017,0.0002424389356930723,0.00024861456821926057,0.0002485889252557984,0.0002491712530451926,0.00020203380699036972,0.0002475009281284805
2017,Sindh,Matiari,289,87.7,154,38.7,24.3,30.4,33,11285,21702,29,391,130,260,5,10,0,8.1,0,Low,0.30869565217391304,0.22892575833752307,0.5086206896551724,0.5161290322580647,0.4680851063829786,0.2653061224489791,0.0006060973392326808,0.0006046940365314223,0.0006046986973734245,0.000606092237136955,0.0006061014209711092,0.0005500020625077344
2017,Sindh,Qambar,324,155.1,127,37.7,25.6,30.9,14,4915,9451,13,170,57,113,2,4,0,3.5,0,Low,0.35942028985507246,0.34188034188034194,0.27586206896551724,0.35483870967741965,0.7446808510638299,0.3673469387755097,0.00022223569105198296,0.00023346225041874304,0.00023343660749060283,0.00023401894711676873,0.00020203380699036972,0.00023375087656578712
2017,KPK,All (Province Level),165,4.4,158,37.6,24.4,31.6,332,115148,221438,299,3986,1329,2657,49,100,2,82.2,1,Medium,0.1289855072463768,0.08932461873638345,0.5431034482758621,0.3387096774193549,0.48936170212765906,0.5102040816326532,0.006646867486918399,0.006657637050820466,0.006657625379671626,0.006658596660768491,0.0066671156306822,0.005644396166485625
2017,KPK,Peshawar,219,61.0,136,37.7,23.6,30.2,24,8204,15776,21,284,95,189,3,7,0,5.9,0,Low,0.2072463768115942,0.18417965476789008,0.35344827586206895,0.35483870967741965,0.31914893617021284,0.22448979591836699,0.00042426813746287653,0.0004251390705952897,0.0004251134272203267,0.0004259481555434711,0.00040406761398073944,0.0003987514953181075
2017,KPK,Nowshera,176,6.0,166,38.1,25.4,30.9,13,4472,8600,12,155,52,103,2,4,0,3.2,0,Low,0.14492753623188406,0.09200603318250378,0.6120689655172413,0.41935483870967744,0.7021276595744675,0.3673469387755097,0.0002020324464108936,0.00020764503201247666,0.00020764736265423998,0.00020876510390272892,0.00020203380699036972,0.0002131257992217471
2017,KPK,Charsadda,103,-25.4,138,38.3,26.3,32.5,15,5180,9962,13,179,60,120,2,4,0,3.7,0,Low,0.0391304347826087,0.039383274677392326,0.3706896551724138,0.4516129032258058,0.8936170212765957,0.693877551020408,0.0002424389356930723,0.0002489059589461936,0.0002489222762466327,0.0002491712530451926,0.00020203380699036972,0.0002475009281284805
2017,KPK,Mardan,208,27.6,163,40.3,24.1,30.5,13,4544,8739,12,157,52,105,2,4,0,3.2,0,Low,0.19130434782608696,0.12820512820512822,0.5862068965517241,0.774193548387096,0.4255319148936171,0.28571428571428553,0.0002020324464108936,0.00021184105848031227,0.00021185970699296437,0.00021213228299793424,0.00020203380699036972,0.0002131257992217471
2017,KPK,Swat,179,11.2,161,41.0,26.1,33.1,19,6664,12815,17,231,77,154,3,6,0,4.8,0,Low,0.1492753623188406,0.10072063013239484,0.5689655172413793,0.8870967741935479,0.8510638297872342,0.8163265306122451,0.00032325191425742973,0.0003353907266999167,0.0003353814014148386,0.00033671790952053055,0.0003367230116506162,0.000323126211723294
2017,KPK,Malakand,114,-22.4,147,38.7,25.9,31.6,30,10540,20270,27,365,122,243,4,9,0,7.5,0,Low,0.05507246376811594,0.044410926763867944,0.4482758620689655,0.5161290322580647,0.8085106382978718,0.5102040816326532,0.0005454876053094127,0.000561276818218401,0.0005613024592939044,0.000562318908899286,0.0005387568186409859,0.0005087519078196544
2017,KPK,Dir Upper,136,-19.5,169,37.0,23.9,30.7,18,6255,12028,16,217,72,144,3,5,0,4.5,0,Low,0.08695652173913043,0.04927099044746104,0.6379310344827587,0.24193548387096764,0.38297872340425476,0.3265306122448976,0.0003030486696163404,0.00031155496523679486,0.0003115316532524208,0.0003131476558540934,0.00026937840932049294,0.000302501134379254
2017,KPK,Dir Lower,154,-4.3,161,36.7,25.7,31.1,18,6116,11762,16,212,71,141,3,5,0,4.4,0,Low,0.11304347826086956,0.07474442768560417,0.5689655172413793,0.19354838709677458,0.7659574468085103,0.40816326530612257,0.0003030486696163404,0.0003034543030280567,0.0003034706202013367,0.00030472970811608015,0.00026937840932049294,0.0002956261085979073
2017,KPK,Chitral,130,-26.1,176,39.3,24.2,30.3,24,8341,16040,22,289,96,192,4,7,0,6.0,0,Low,0.0782608695652174,0.038210155857214684,0.6982758620689655,0.6129032258064508,0.44680851063829746,0.2448979591836734,0.00042426813746287653,0.0004331231765132547,0.00043311385100034994,0.0004343661032814844,0.00040406761398073944,0.00040562652109945414
2017,KPK,Mansehra,130,-13.3,150,40.3,25.3,32.7,31,10639,20459,28,368,123,246,5,9,0,7.6,0,Low,0.0782608695652174,0.0596614714261773,0.47413793103448276,0.774193548387096,0.6808510638297872,0.7346938775510209,0.000565690849950502,0.000567046354611675,0.0005670300354091483,0.0005673696775420939,0.0005387568186409859,0.000515626933601001
2017,KPK,Abbottabad,156,8.3,144,39.4,26.4,30.8,20,6803,13083,18,235,78,157,3,6,0,4.9,0,Low,0.11594202898550725,0.09586056644880175,0.4224137931034483,0.6290322580645156,0.9148936170212761,0.346938775510204,0.0003434551588985191,0.00034349138890865487,0.0003435030437369834,0.00034345226771094115,0.0003367230116506162,0.0003300012375046407
2017,KPK,Haripur,179,2.9,174,40.0,22.7,33.6,20,6789,13056,18,235,78,157,3,6,0,4.8,0,Low,0.1492753623188406,0.08681079269314564,0.6810344827586207,0.7258064516129029,0.12765957446808468,0.9183673469387758,0.0003434551588985191,0.0003426754948732424,0.00034268481857766285,0.00034345226771094115,0.0003367230116506162,0.000323126211723294
2017,KPK,Swabi,196,12.0,175,36.8,23.9,33.1,28,9761,18771,25,338,113,225,4,8,0,7.0,0,Low,0.17391304347826086,0.10206133735545501,0.6896551724137931,0.20967741935483816,0.38297872340425476,0.8163265306122451,0.0005050811160272339,0.000515878142962235,0.0005158758106338481,0.0005168619911140144,0.00047141221631086266,0.00047437677891292096
2017,KPK,Buner,216,24.1,174,37.0,25.9,32.3,10,3353,6448,9,116,39,77,1,3,0,2.4,0,Low,0.2028985507246377,0.12233953410424,0.6810344827586207,0.24193548387096764,0.8085106382978718,0.6530612244897952,0.0001414227124876255,0.0001424317873248647,0.0001424317869928383,0.00014310511154622547,0.00013468920466024647,0.00015812559297097363
2017,KPK,Shangla,161,12.6,143,37.6,24.5,31.7,23,7819,15036,20,271,90,180,3,7,0,5.6,0,Low,0.12318840579710146,0.10306686777275013,0.41379310344827586,0.3387096774193549,0.5106382978723402,0.5306122448979589,0.0004040648928217872,0.00040270198462144643,0.00040268799692783725,0.00040406149142463665,0.00040406761398073944,0.0003781264179740674
2017,KPK,Kohistan,185,8.2,171,37.2,22.7,33.1,28,9812,18869,25,340,113,226,4,8,0,7.0,0,Low,0.15797101449275364,0.09569297804591922,0.6551724137931034,0.2741935483870971,0.12765957446808468,0.8163265306122451,0.0005050811160272339,0.0005188503283769519,0.0005188456649158265,0.0005202291702092196,0.00047141221631086266,0.00047437677891292096
2017,KPK,Battagram,202,31.2,154,40.6,23.7,29.6,9,3122,6004,8,108,36,72,1,3,0,2.2,0,Low,0.1826086956521739,0.13423831070889894,0.5086206896551724,0.8225806451612901,0.3404255319148932,0.10204081632653064,0.00012121946784653615,0.00012896953574055876,0.00012897652881734462,0.00012963639516540425,0.00013468920466024647,0.0001443755414082803
2017,KPK,Tor Ghar,155,-3.1,160,40.6,26.1,30.7,15,5362,10311,14,186,62,124,2,5,0,3.8,0,Low,0.1144927536231884,0.07675548852019441,0.5603448275862069,0.8225806451612901,0.8510638297872342,0.3265306122448976,0.0002424389356930723,0.00025951258140655587,0.0002594985940467392,0.0002609563798784112,0.00026937840932049294,0.00025437595390982715
2017,Balochistan,All (Province Level),219,30.4,168,40.2,24.0,32.1,214,74029,142364,192,2563,854,1708,31,64,1,52.8,1,Medium,0.2072463768115942,0.1328976034858388,0.6293103448275862,0.7580645161290324,0.4042553191489359,0.6122448979591838,0.004262884619269855,0.00426129799066862,0.004261316629741479,0.0042628487345299166,0.004242709946797764,0.0036231385867697002
2017,Balochistan,Quetta,133,-19.9,166,38.7,22.6,32.3,8,2864,5507,7,99,33,66,1,2,0,2.0,0,Low,0.08260869565217391,0.04860063683593096,0.6120689655172413,0.5161290322580647,0.10638297872340427,0.6530612244897952,0.0001010162232054468,0.00011393377423081444,0.00011391512495874024,0.00011448408923698038,6.734460233012324e-05,0.0001306254898455869
2017,Balochistan,Khuzdar,191,26.5,151,38.3,23.4,31.7,11,3806,7319,10,132,44,88,2,3,0,2.7,0,Low,0.16666666666666666,0.1263616557734205,0.4827586206896552,0.4516129032258058,0.2765957446808505,0.5306122448979589,0.00016162595712871487,0.00016883178718499716,0.00016882712453980897,0.00017004254430786793,0.00013468920466024647,0.00017875067031501368
2017,Balochistan,Turbat,162,-8.5,177,40.0,22.9,31.5,9,3249,6249,8,112,37,75,1,3,0,2.3,0,Low,0.1246376811594203,0.0677057147645383,0.7068965517241379,0.7258064516129029,0.17021276595744622,0.4897959183673468,0.00012121946784653615,0.0001363708602046577,0.00013640116452229046,0.00013637075335581488,0.00013468920466024647,0.00015125056718962693
2017,Balochistan,Gwadar,184,8.9,169,38.8,26.2,31.8,8,2797,5379,7,97,32,65,1,2,0,2.0,0,Low,0.1565217391304348,0.09686609686609687,0.6379310344827587,0.5322580645161283,0.8723404255319146,0.5510204081632654,0.0001010162232054468,0.00011002913848991185,0.00011003613161085018,0.00011111691014177508,6.734460233012324e-05,0.0001306254898455869
2017,Balochistan,Lasbela,318,74.7,182,37.6,25.9,31.3,14,4715,9068,12,163,54,109,2,4,0,3.4,0,Low,0.3507246376811594,0.2071392659627954,0.75,0.3387096774193549,0.8085106382978718,0.4489795918367347,0.00022223569105198296,0.00022180662134142187,0.00022182993208246304,0.00022223382028355016,0.00020203380699036972,0.00022687585078444043
2017,Balochistan,Mastung,169,-5.1,178,37.7,23.7,30.8,21,7338,14112,19,254,85,169,3,6,0,5.2,0,Low,0.13478260869565217,0.073403720462544,0.7155172413793104,0.35483870967741965,0.3404255319148932,0.346938775510204,0.00036365840353960846,0.000374670196690489,0.0003746865136977559,0.00037544046911539155,0.0003367230116506162,0.00035062631484868075
2017,Balochistan,Kalat,132,-26.3,179,37.1,22.9,30.6,14,4751,9137,12,164,55,110,2,4,0,3.4,0,Low,0.08115942028985507,0.03787497905144964,0.7241379310344828,0.25806451612903236,0.17021276595744622,0.3061224489795919,0.00022223569105198296,0.00022390463457533968,0.00022392095193406002,0.0002239174098311528,0.00020203380699036972,0.00022687585078444043
