Year,Province,District,Rainfall_Actual_mm,Rainfall_Anomaly_pct,Flooded_Area_sqkm,Persons_Affected,Persons_in_Camps,Medical_Camps,Persons_Rescued,Total_Houses_Damaged,Roads_Damaged_km,Est_Damages_USD_Mn,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Total_Deaths_Cum,Fatality_Category,Fatality_Label
2017,FATA,Bajaur,154,40.0,6,4263,128,0,26,77,2,1.6,39.8,25.6,31.4,1,1,Category_1_Low_1to50
2017,FATA,North Waziristan,179,54.3,8,5158,155,0,31,93,2,1.9,39.1,26.3,29.9,1,1,Category_1_Low_1to50
2017,FATA,South Waziristan,254,146.6,6,4172,125,0,25,75,2,1.6,37.8,25.8,31.8,1,1,Category_1_Low_1to50
2018,Pakistan (National),All,184,31.4,1470,980000,29400,1,5880,17640,441,309.1,38.8,24.4,31.6,145,2,Category_2_Critical
2018,Punjab,All (Province Level),236,42.2,426,283690,8511,1,1702,5106,128,89.5,38.6,24.3,32.3,42,1,Category_1_Low_1to50
2018,Punjab,Lahore,191,7.3,16,10846,325,0,65,195,5,3.4,38.9,25.8,32.8,2,1,Category_1_Low_1to50
2018,Punjab,Multan,312,97.5,14,9163,275,0,55,165,4,2.9,37.1,22.5,31.5,1,1,Category_1_Low_1to50
2018,Punjab,Faisalabad,182,-1.1,15,9992,300,0,60,180,4,3.1,37.6,23.4,31.6,1,1,Category_1_Low_1to50
2018,Punjab,Rawalpindi,199,32.7,14,9397,282,0,56,169,4,3.0,39.9,25.6,31.5,1,1,Category_1_Low_1to50
2018,Punjab,Gujranwala,171,-9.5,24,15727,472,0,94,283,7,5.0,40.4,23.3,30.4,2,1,Category_1_Low_1to50
2018,Punjab,Sargodha,301,83.5,8,5559,167,0,33,100,3,1.8,40.2,25.5,32.1,1,1,Category_1_Low_1to50
2018,Punjab,Sialkot,208,20.2,14,9572,287,0,57,172,4,3.0,36.3,22.7,33.1,1,1,Category_1_Low_1to50
2018,Punjab,Jhang,288,59.1,17,11544,346,0,69,208,5,3.6,37.8,22.7,33.4,2,1,Category_1_Low_1to50
2018,Punjab,Muzaffargarh,246,37.4,11,7326,220,0,44,132,3,2.3,37.4,23.6,30.6,1,1,Category_1_Low_1to50
2018,Punjab,Rahim Yar Khan,264,41.2,21,13854,416,0,83,249,6,4.4,37.0,26.4,33.4,2,1,Category_1_Low_1to50
2018,Punjab,Bahawalnagar,276,54.2,20,13021,391,0,78,234,6,4.1,41.2,23.2,32.7,2,1,Category_1_Low_1to50
2018,Punjab,Bahawalpur,231,27.6,11,7666,230,0,46,138,3,2.4,38.6,24.7,33.6,1,1,Category_1_Low_1to50
2018,Punjab,D.G. Khan,219,36.0,16,10909,327,0,65,196,5,3.4,39.8,26.3,31.8,2,1,Category_1_Low_1to50
2018,Punjab,Rajanpur,186,12.0,16,10846,325,0,65,195,5,3.4,36.4,23.5,31.7,2,1,Category_1_Low_1to50
2018,Punjab,Mianwali,251,47.6,8,5018,151,0,30,90,2,1.6,40.9,25.1,31.3,1,1,Category_1_Low_1to50
2018,Punjab,Khushab,184,24.3,29,19005,570,0,114,342,9,6.0,39.7,24.8,32.8,3,1,Category_1_Low_1to50
2018,Punjab,Chakwal,351,108.9,23,15114,453,0,91,272,7,4.8,36.8,25.8,30.7,2,1,Category_1_Low_1to50
2018,Punjab,Jhelum,290,69.6,28,18470,554,0,111,332,8,5.8,38.6,24.0,31.1,3,1,Category_1_Low_1to50
2018,Punjab,Kasur,286,89.4,22,14839,445,0,89,267,7,4.7,38.7,25.7,31.6,2,1,Category_1_Low_1to50
2018,Punjab,Sheikhupura,282,75.2,21,13677,410,0,82,246,6,4.3,40.8,23.2,33.6,2,1,Category_1_Low_1to50
2018,Punjab,Gujrat,331,116.3,7,4979,149,0,30,90,2,1.6,39.9,25.8,33.1,1,1,Category_1_Low_1to50
2018,Punjab,Hafizabad,292,98.6,22,14834,445,0,89,267,7,4.7,38.3,25.9,31.1,2,1,Category_1_Low_1to50
2018,Punjab,Narowal,279,46.8,19,12409,372,0,74,223,6,3.9,36.6,24.8,33.1,2,1,Category_1_Low_1to50
2018,Punjab,Layyah,261,65.2,12,8320,250,0,50,150,4,2.6,37.1,25.9,31.7,1,1,Category_1_Low_1to50
2018,Punjab,Bhakkar,289,105.0,29,19251,578,0,116,347,9,6.1,38.4,23.3,33.3,3,1,Category_1_Low_1to50
2018,Sindh,All (Province Level),166,17.7,332,221082,6632,1,1326,3979,99,69.7,38.1,23.9,31.8,33,1,Category_1_Low_1to50
2018,Sindh,Karachi,155,3.3,8,5316,159,0,32,96,2,1.7,39.1,24.2,31.9,1,1,Category_1_Low_1to50
2018,Sindh,Hyderabad,108,-27.0,20,13411,402,0,80,241,6,4.2,40.7,25.7,30.4,2,1,Category_1_Low_1to50
2018,Sindh,Sukkur,112,-27.3,17,11049,331,0,66,199,5,3.5,39.9,25.4,30.1,2,1,Category_1_Low_1to50
2018,Sindh,Larkana,224,83.6,25,16571,497,0,99,298,7,5.2,36.4,24.0,30.2,2,1,Category_1_Low_1to50
2018,Sindh,Khairpur,158,1.3,24,16255,488,0,98,293,7,5.1,36.3,23.2,29.8,2,1,Category_1_Low_1to50
2018,Sindh,Jacobabad,114,-21.9,19,12663,380,0,76,228,6,4.0,38.5,26.3,30.1,2,1,Category_1_Low_1to50
2018,Sindh,Shikarpur,164,24.2,9,6277,188,0,38,113,3,2.0,40.6,24.9,32.1,1,1,Category_1_Low_1to50
2018,Sindh,Kashmore,166,2.5,14,9570,287,0,57,172,4,3.0,40.5,26.1,32.9,1,1,Category_1_Low_1to50
2018,Sindh,Dadu,100,-24.8,9,6196,186,0,37,112,3,2.0,36.8,24.4,32.4,1,1,Category_1_Low_1to50
2018,Sindh,Jamshoro,240,96.7,29,19407,582,0,116,349,9,6.1,36.3,25.2,30.8,3,1,Category_1_Low_1to50
2018,Sindh,Thatta,140,-0.7,12,8316,249,0,50,150,4,2.6,38.5,24.6,32.3,1,1,Category_1_Low_1to50
2018,Sindh,Badin,124,-8.1,14,9270,278,0,56,167,4,2.9,40.0,25.5,32.3,1,1,Category_1_Low_1to50
2018,Sindh,Sanghar,185,32.1,14,9492,285,0,57,171,4,3.0,39.0,24.5,31.9,1,1,Category_1_Low_1to50
2018,Sindh,Mirpur Khas,212,68.3,17,11432,343,0,69,206,5,3.6,36.6,26.4,33.5,2,1,Category_1_Low_1to50
2018,Sindh,Tharparkar,127,-9.3,10,6649,199,0,40,120,3,2.1,40.4,26.3,32.2,1,1,Category_1_Low_1to50
2018,Sindh,Umerkot,146,-7.6,17,11138,334,0,67,200,5,3.5,40.6,24.8,30.9,2,1,Category_1_Low_1to50
2018,Sindh,Matiari,221,59.0,11,7017,211,0,42,126,3,2.2,37.9,24.4,32.9,1,1,Category_1_Low_1to50
2018,Sindh,Qambar,234,46.2,14,9318,280,0,56,168,4,2.9,38.3,23.4,31.1,1,1,Category_1_Low_1to50
2018,KPK,All (Province Level),151,3.4,279,186175,5585,1,1117,3351,84,58.7,38.7,25.3,30.7,28,1,Category_1_Low_1to50
2018,KPK,Peshawar,194,19.0,21,13698,411,0,82,247,6,4.3,39.9,26.2,31.0,2,1,Category_1_Low_1to50
2018,KPK,Nowshera,92,-31.9,11,7351,221,0,44,132,3,2.3,36.8,23.6,30.4,1,1,Category_1_Low_1to50
2018,KPK,Charsadda,92,-41.0,10,6809,204,0,41,123,3,2.1,37.0,26.2,33.2,1,1,Category_1_Low_1to50
2018,KPK,Mardan,91,-45.5,20,13168,395,0,79,237,6,4.2,40.7,26.1,32.3,2,1,Category_1_Low_1to50
2018,KPK,Swat,130,-12.8,16,10801,324,0,65,194,5,3.4,36.8,26.2,30.2,2,1,Category_1_Low_1to50
2018,KPK,Malakand,194,28.5,12,7759,233,0,47,140,3,2.4,37.4,22.5,32.7,1,1,Category_1_Low_1to50
2018,KPK,Dir Upper,153,-6.7,27,18218,547,0,109,328,8,5.7,38.3,24.6,31.6,3,1,Category_1_Low_1to50
2018,KPK,Dir Lower,162,17.4,17,11420,343,0,69,206,5,3.6,37.6,22.7,32.0,2,1,Category_1_Low_1to50
2018,KPK,Chitral,179,16.2,9,5956,179,0,36,107,3,1.9,40.0,24.5,33.2,1,1,Category_1_Low_1to50
2018,KPK,Mansehra,177,29.2,26,17596,528,0,106,317,8,5.5,41.2,23.6,30.5,3,1,Category_1_Low_1to50
2018,KPK,Abbottabad,224,49.3,11,7154,215,0,43,129,3,2.3,39.1,25.1,31.6,1,1,Category_1_Low_1to50
2018,KPK,Haripur,188,32.4,9,5874,176,0,35,106,3,1.9,40.1,23.4,30.5,1,1,Category_1_Low_1to50
2018,KPK,Swabi,206,28.7,9,6316,189,0,38,114,3,2.0,38.2,24.9,32.5,1,1,Category_1_Low_1to50
2018,KPK,Buner,223,47.7,9,6140,184,0,37,111,3,1.9,41.2,23.9,32.5,1,1,Category_1_Low_1to50
2018,KPK,Shangla,160,15.9,10,6403,192,0,38,115,3,2.0,37.1,23.6,29.8,1,1,Category_1_Low_1to50
2018,KPK,Kohistan,103,-22.0,19,12398,372,0,74,223,6,3.9,36.8,25.0,30.0,2,1,Category_1_Low_1to50
2018,KPK,Battagram,124,-23.9,14,9241,277,0,55,166,4,2.9,39.9,22.8,32.9,1,1,Category_1_Low_1to50
2018,KPK,Tor Ghar,172,11.7,19,12408,372,0,74,223,6,3.9,41.2,23.4,32.1,2,1,Category_1_Low_1to50
2018,Balochistan,All (Province Level),134,18.6,174,116200,3486,1,697,2092,52,36.6,37.6,24.8,31.8,17,1,Category_1_Low_1to50
2018,Balochistan,Quetta,137,7.9,8,5502,165,0,33,99,2,1.7,38.3,25.0,32.8,1,1,Category_1_Low_1to50
2018,Balochistan,Khuzdar,184,68.8,14,9432,283,0,57,170,4,3.0,40.7,23.5,30.8,1,1,Category_1_Low_1to50
2018,Balochistan,Turbat,131,26.0,7,4729,142,0,28,85,2,1.5,37.4,26.1,33.0,1,1,Category_1_Low_1to50
2018,Balochistan,Gwadar,138,26.6,12,8184,246,0,49,147,4,2.6,40.9,23.0,31.3,1,1,Category_1_Low_1to50
2018,Balochistan,Lasbela,136,19.3,9,6127,184,0,37,110,3,1.9,37.0,24.6,30.6,1,1,Category_1_Low_1to50
2018,Balochistan,Mastung,172,55.0,6,3672,110,0,22,66,2,1.2,39.4,25.4,32.4,1,1,Category_1_Low_1to50
2018,Balochistan,Kalat,126,6.8,10,6574,197,0,39,118,3,2.1,38.8,25.9,33.1,1,1,Category_1_Low_1to50
2018,Balochistan,Sibi,156,47.2,6,3807,114,0,23,69,2,1.2,36.4,26.1,30.6,1,1,Category_1_Low_1to50
2018,Balochistan,Nasirabad,172,67.0,18,11734,352,0,70,211,5,3.7,37.5,24.6,30.3,2,1,Category_1_Low_1to50
2018,Balochistan,Jaffarabad,100,-2.9,8,5223,157,0,31,94,2,1.6,40.2,23.2,29.8,1,1,Category_1_Low_1to50
2018,Balochistan,Bolan,120,20.0,16,10544,316,0,63,190,5,3.3,39.1,26.1,32.8,2,1,Category_1_Low_1to50
2018,Balochistan,Zhob,146,47.5,11,7248,217,0,43,130,3,2.3,39.7,25.4,33.5,1,1,Category_1_Low_1to50
2018,Balochistan,Loralai,146,21.7,6,3927,118,0,24,71,2,1.2,40.2,23.3,30.7,1,1,Category_1_Low_1to50
2018,Balochistan,Dera Bugti,184,64.3,10,6606,198,0,40,119,3,2.1,40.3,24.8,32.7,1,1,Category_1_Low_1to50
2018,Balochistan,Kohlu,114,-0.9,11,7250,218,0,44,130,3,2.3,37.4,24.4,30.9,1,1,Category_1_Low_1to50
2018,Balochistan,Jhal Magsi,100,-18.7,11,7128,214,0,43,128,3,2.2,41.2,22.6,32.4,1,1,Category_1_Low_1to50
2018,AJK,All (Province Level),134,-0.7,82,54441,1633,1,327,980,24,17.2,40.1,23.5,31.8,8,1,Category_1_Low_1to50
2018,AJK,Muzaffarabad,91,-35.9,13,8341,250,0,50,150,4,2.6,39.7,25.2,33.4,1,1,Category_1_Low_1to50
2018,AJK,Mirpur,137,4.6,10,6529,196,0,39,118,3,2.1,37.8,24.3,31.2,1,1,Category_1_Low_1to50
2018,AJK,Rawlakot,91,-40.1,12,8169,245,0,49,147,4,2.6,38.7,25.0,33.0,1,1,Category_1_Low_1to50
2018,AJK,Kotli,130,0.0,8,5611,168,0,34,101,3,1.8,40.9,25.8,30.1,1,1,Category_1_Low_1to50
2018,AJK,Bagh,92,-34.3,6,3959,119,0,24,71,2,1.2,37.0,24.6,29.7,1,1,Category_1_Low_1to50
2018,AJK,Haveli,139,-9.7,9,6148,184,0,37,111,3,1.9,40.7,24.0,29.8,1,1,Category_1_Low_1to50
2018,AJK,Neelum,179,49.2,17,11417,343,0,69,206,5,3.6,41.3,23.6,32.5,2,1,Category_1_Low_1to50
2018,AJK,Hattian,190,49.6,12,8062,242,0,48,145,4,2.5,41.2,23.6,33.5,1,1,Category_1_Low_1to50
2018,Gilgit-Baltistan,All (Province Level),220,54.9,51,33950,1018,1,204,611,15,10.7,38.7,24.0,32.1,5,1,Category_1_Low_1to50
2018,Gilgit-Baltistan,Gilgit,182,13.0,5,3025,91,0,18,54,1,1.0,36.4,23.3,30.6,0,0,Category_0_No_Deaths
2018,Gilgit-Baltistan,Skardu,229,44.9,5,3257,98,0,20,59,1,1.0,39.8,24.8,30.0,0,0,Category_0_No_Deaths
2018,Gilgit-Baltistan,Ghanche,288,119.8,6,4053,122,0,24,73,2,1.3,38.4,23.9,33.1,1,1,Category_1_Low_1to50
2018,Gilgit-Baltistan,Ghizer,160,6.0,4,2764,83,0,17,50,1,0.9,40.8,24.3,31.6,0,0,Category_0_No_Deaths
2018,Gilgit-Baltistan,Hunza,229,57.9,9,6134,184,0,37,110,3,1.9,39.7,22.9,32.9,1,1,Category_1_Low_1to50
2018,Gilgit-Baltistan,Nagar,288,110.2,4,2951,89,0,18,53,1,0.9,36.8,25.1,33.2,0,0,Category_0_No_Deaths
2018,Gilgit-Baltistan,Astore,304,151.2,11,7506,225,0,45,135,3,2.4,38.2,25.8,31.1,1,1,Category_1_Low_1to50
2018,Gilgit-Baltistan,Diamer,204,28.3,7,4973,149,0,30,90,2,1.6,38.8,24.4,33.6,1,1,Category_1_Low_1to50
2018,FATA,All (Province Level),152,7.8,44,29343,880,1,176,528,13,9.3,39.7,25.1,32.2,4,1,Category_1_Low_1to50
2018,FATA,Khyber,209,32.3,6,4317,130,0,26,78,2,1.4,37.3,23.0,33.6,1,1,Category_1_Low_1to50
2018,FATA,Kurram,212,48.3,11,7089,213,0,43,128,3,2.2,39.5,24.7,29.9,1,1,Category_1_Low_1to50
2018,FATA,Orakzai,180,27.7,8,5238,157,0,31,94,2,1.6,38.7,23.2,30.8,1,1,Category_1_Low_1to50
2018,FATA,Mohmand,224,77.8,3,2258,68,0,14,41,1,0.7,37.6,24.9,32.1,0,0,Category_0_No_Deaths
2018,FATA,Bajaur,199,53.1,5,3224,97,0,19,58,1,1.0,37.7,26.3,33.0,0,0,Category_0_No_Deaths
2018,FATA,North Waziristan,148,2.8,6,3762,113,0,23,68,2,1.2,37.2,24.3,32.1,1,1,Category_1_Low_1to50
2018,FATA,South Waziristan,206,53.7,6,4053,122,0,24,73,2,1.3,40.5,22.9,33.0,1,1,Category_1_Low_1to50
2019,Pakistan (National),All,196,38.0,1650,1100000,33000,2,6600,19800,495,381.8,38.6,24.4,31.8,174,2,Category_2_Critical
2019,Punjab,All (Province Level),262,95.5,491,327222,9817,1,1963,5890,147,113.6,38.2,24.6,31.6,52,2,Category_2_Critical
2019,Punjab,Lahore,336,127.0,19,12337,370,0,74,222,6,4.3,41.2,23.6,32.6,2,1,Category_1_Low_1to50
2019,Punjab,Multan,269,74.7,19,12948,388,0,78,233,6,4.5,40.0,26.4,33.0,2,1,Category_1_Low_1to50
2019,Punjab,Faisalabad,265,113.7,33,21826,655,0,131,393,10,7.6,38.2,22.6,31.8,3,1,Category_1_Low_1to50
2019,Punjab,Rawalpindi,387,156.3,20,13354,401,0,80,240,6,4.6,37.1,24.0,31.4,2,1,Category_1_Low_1to50
2019,Punjab,Gujranwala,281,105.1,20,13281,398,0,80,239,6,4.6,40.6,25.8,30.2,2,1,Category_1_Low_1to50
2019,Punjab,Sargodha,227,95.7,23,15273,458,0,92,275,7,5.3,38.8,24.0,30.7,2,1,Category_1_Low_1to50
2019,Punjab,Sialkot,215,85.3,27,18165,545,0,109,327,8,6.3,40.6,22.6,33.4,3,1,Category_1_Low_1to50
2019,Punjab,Jhang,215,88.6,20,13182,395,0,79,237,6,4.6,37.5,23.1,32.1,2,1,Category_1_Low_1to50
2019,Punjab,Muzaffargarh,296,134.9,13,8874,266,0,53,160,4,3.1,36.5,22.7,29.8,1,1,Category_1_Low_1to50
2019,Punjab,Rahim Yar Khan,345,163.4,22,14448,433,0,87,260,7,5.0,38.6,24.6,32.6,2,1,Category_1_Low_1to50
2019,Punjab,Bahawalnagar,288,126.8,12,7826,235,0,47,141,4,2.7,38.6,25.1,31.7,1,1,Category_1_Low_1to50
2019,Punjab,Bahawalpur,332,133.8,23,15052,452,0,90,271,7,5.2,39.0,25.3,33.2,2,1,Category_1_Low_1to50
2019,Punjab,D.G. Khan,337,146.0,17,11564,347,0,69,208,5,4.0,36.7,26.1,29.8,2,1,Category_1_Low_1to50
2019,Punjab,Rajanpur,382,229.3,28,18877,566,0,113,340,8,6.6,39.3,24.3,31.0,3,1,Category_1_Low_1to50
2019,Punjab,Mianwali,270,128.8,12,8017,241,0,48,144,4,2.8,39.4,25.5,32.8,1,1,Category_1_Low_1to50
2019,Punjab,Khushab,382,156.4,26,17396,522,0,104,313,8,6.0,37.8,23.2,31.4,3,1,Category_1_Low_1to50
2019,Punjab,Chakwal,295,104.9,19,12341,370,0,74,222,6,4.3,38.9,23.0,33.1,2,1,Category_1_Low_1to50
2019,Punjab,Jhelum,185,21.7,20,13596,408,0,82,245,6,4.7,36.8,23.5,29.9,2,1,Category_1_Low_1to50
2019,Punjab,Kasur,260,72.2,29,19089,573,0,115,344,9,6.6,39.3,25.1,33.1,3,1,Category_1_Low_1to50
2019,Punjab,Sheikhupura,371,147.3,14,9517,286,0,57,171,4,3.3,41.2,26.2,30.2,2,1,Category_1_Low_1to50
2019,Punjab,Gujrat,391,194.0,25,16389,492,0,98,295,7,5.7,39.1,24.7,31.0,3,1,Category_1_Low_1to50
2019,Punjab,Hafizabad,346,188.3,14,9313,279,0,56,168,4,3.2,40.2,25.1,31.3,1,1,Category_1_Low_1to50
2019,Punjab,Narowal,322,136.8,18,11999,360,0,72,216,5,4.2,39.4,22.9,31.6,2,1,Category_1_Low_1to50
2019,Punjab,Layyah,313,107.3,11,7491,225,0,45,135,3,2.6,38.4,23.4,32.3,1,1,Category_1_Low_1to50
2019,Punjab,Bhakkar,362,168.1,31,20621,619,0,124,371,9,7.2,40.1,23.1,31.1,3,1,Category_1_Low_1to50
2019,Sindh,All (Province Level),207,24.7,399,265888,7977,1,1595,4786,120,92.3,40.0,23.8,31.0,42,1,Category_1_Low_1to50
2019,Sindh,Karachi,239,28.5,17,11078,332,0,66,199,5,3.8,41.2,25.2,33.1,2,1,Category_1_Low_1to50
2019,Sindh,Hyderabad,222,31.4,19,12494,375,0,75,225,6,4.3,40.1,23.4,31.2,2,1,Category_1_Low_1to50
2019,Sindh,Sukkur,207,15.6,24,16281,488,0,98,293,7,5.7,40.1,23.6,32.0,3,1,Category_1_Low_1to50
2019,Sindh,Larkana,300,97.4,30,20290,609,0,122,365,9,7.0,36.7,26.1,33.1,3,1,Category_1_Low_1to50
2019,Sindh,Khairpur,299,64.3,37,24421,733,0,147,440,11,8.5,40.6,24.8,31.2,4,1,Category_1_Low_1to50
2019,Sindh,Jacobabad,225,38.0,30,20328,610,0,122,366,9,7.1,39.2,24.4,29.9,3,1,Category_1_Low_1to50
2019,Sindh,Shikarpur,234,58.1,30,19734,592,0,118,355,9,6.8,36.4,23.5,32.5,3,1,Category_1_Low_1to50
2019,Sindh,Kashmore,164,8.6,17,11022,331,0,66,198,5,3.8,37.2,22.6,32.8,2,1,Category_1_Low_1to50
2019,Sindh,Dadu,159,2.6,33,21703,651,0,130,391,10,7.5,38.7,26.4,30.7,3,1,Category_1_Low_1to50
2019,Sindh,Jamshoro,180,9.8,26,17532,526,0,105,316,8,6.1,36.7,25.8,30.7,3,1,Category_1_Low_1to50
2019,Sindh,Thatta,302,100.0,20,13413,402,0,80,241,6,4.7,40.8,25.8,33.6,2,1,Category_1_Low_1to50
2019,Sindh,Badin,193,28.7,25,16416,492,0,98,295,7,5.7,38.6,23.2,33.6,3,1,Category_1_Low_1to50
2019,Sindh,Sanghar,241,43.5,14,9279,278,0,56,167,4,3.2,39.7,23.0,31.9,1,1,Category_1_Low_1to50
2019,Sindh,Mirpur Khas,266,40.0,22,14699,441,0,88,265,7,5.1,36.5,23.7,30.5,2,1,Category_1_Low_1to50
2019,Sindh,Tharparkar,251,64.1,10,6383,191,0,38,115,3,2.2,38.9,26.1,32.5,1,1,Category_1_Low_1to50
2019,Sindh,Umerkot,209,39.3,18,12204,366,0,73,220,5,4.2,39.5,24.0,33.1,2,1,Category_1_Low_1to50
2019,Sindh,Matiari,192,26.3,30,19792,594,0,119,356,9,6.9,40.2,24.5,30.6,3,1,Category_1_Low_1to50
2019,Sindh,Qambar,269,75.8,12,8207,246,0,49,148,4,2.9,39.0,24.4,32.0,1,1,Category_1_Low_1to50
2019,KPK,All (Province Level),256,84.2,367,244892,7347,1,1469,4408,110,85.0,37.4,24.4,31.9,39,1,Category_1_Low_1to50
2019,KPK,Peshawar,189,30.3,24,15698,471,0,94,283,7,5.5,37.3,25.6,31.1,2,1,Category_1_Low_1to50
2019,KPK,Nowshera,248,67.6,18,11995,360,0,72,216,5,4.2,37.5,25.7,32.2,2,1,Category_1_Low_1to50
2019,KPK,Charsadda,265,85.3,20,13496,405,0,81,243,6,4.7,38.7,25.4,31.4,2,1,Category_1_Low_1to50
2019,KPK,Mardan,155,18.3,12,7915,237,0,47,142,4,2.7,40.1,25.7,30.5,1,1,Category_1_Low_1to50
2019,KPK,Swat,365,146.6,30,19879,596,0,119,358,9,6.9,40.0,22.9,30.6,3,1,Category_1_Low_1to50
2019,KPK,Malakand,233,54.3,12,7820,235,0,47,141,4,2.7,38.0,25.8,30.2,1,1,Category_1_Low_1to50
2019,KPK,Dir Upper,248,86.5,12,8287,249,0,50,149,4,2.9,40.2,22.9,31.1,1,1,Category_1_Low_1to50
2019,KPK,Dir Lower,371,133.3,20,13464,404,0,81,242,6,4.7,36.8,23.7,31.2,2,1,Category_1_Low_1to50
2019,KPK,Chitral,302,101.3,28,18365,551,0,110,331,8,6.4,36.9,25.9,32.5,3,1,Category_1_Low_1to50
2019,KPK,Mansehra,315,148.0,27,18085,543,0,109,326,8,6.3,38.5,24.5,29.9,3,1,Category_1_Low_1to50
2019,KPK,Abbottabad,314,125.9,23,15380,461,0,92,277,7,5.3,36.5,26.3,33.1,2,1,Category_1_Low_1to50
2019,KPK,Haripur,182,36.8,18,11669,350,0,70,210,5,4.0,37.6,24.6,33.6,2,1,Category_1_Low_1to50
2019,KPK,Swabi,304,120.3,27,18046,541,0,108,325,8,6.3,40.6,24.4,33.2,3,1,Category_1_Low_1to50
2019,KPK,Buner,351,145.5,13,8371,251,0,50,151,4,2.9,40.8,26.3,29.9,1,1,Category_1_Low_1to50
2019,KPK,Shangla,298,97.4,19,12597,378,0,76,227,6,4.4,37.7,24.8,32.5,2,1,Category_1_Low_1to50
2019,KPK,Kohistan,293,85.4,15,10258,308,0,62,185,5,3.6,38.0,23.0,31.7,2,1,Category_1_Low_1to50
2019,KPK,Battagram,163,8.7,15,10215,306,0,61,184,5,3.5,39.0,24.0,30.0,2,1,Category_1_Low_1to50
2019,KPK,Tor Ghar,218,39.7,24,16048,481,0,96,289,7,5.6,37.9,24.4,31.9,3,1,Category_1_Low_1to50
2019,Balochistan,All (Province Level),265,96.3,174,116169,3485,1,697,2091,52,40.3,37.6,24.3,31.9,18,1,Category_1_Low_1to50
2019,Balochistan,Quetta,172,36.5,12,8219,247,0,49,148,4,2.9,40.4,22.9,33.1,1,1,Category_1_Low_1to50
2019,Balochistan,Khuzdar,245,75.0,8,5160,155,0,31,93,2,1.8,37.1,22.8,30.6,1,1,Category_1_Low_1to50
2019,Balochistan,Turbat,282,102.9,6,4045,121,0,24,73,2,1.4,40.3,25.2,32.1,1,1,Category_1_Low_1to50
2019,Balochistan,Gwadar,258,73.2,10,6516,195,0,39,117,3,2.3,37.5,22.6,32.3,1,1,Category_1_Low_1to50
2019,Balochistan,Lasbela,364,208.5,9,6294,189,0,38,113,3,2.2,36.9,24.5,32.1,1,1,Category_1_Low_1to50
2019,Balochistan,Mastung,301,135.2,10,6358,191,0,38,114,3,2.2,36.5,25.6,30.6,1,1,Category_1_Low_1to50
2019,Balochistan,Kalat,297,98.0,14,9226,277,0,55,166,4,3.2,40.7,24.0,30.5,1,1,Category_1_Low_1to50
2019,Balochistan,Sibi,205,35.8,13,8887,267,0,53,160,4,3.1,37.3,22.7,29.8,1,1,Category_1_Low_1to50
2019,Balochistan,Nasirabad,233,82.0,13,8939,268,0,54,161,4,3.1,38.0,25.3,29.9,1,1,Category_1_Low_1to50
2019,Balochistan,Jaffarabad,397,225.4,13,8649,259,0,52,156,4,3.0,40.2,23.5,30.0,1,1,Category_1_Low_1to50
2019,Balochistan,Bolan,255,78.3,18,12132,364,0,73,218,5,4.2,39.1,26.0,31.0,2,1,Category_1_Low_1to50
2019,Balochistan,Zhob,243,60.9,11,7367,221,0,44,133,3,2.6,37.2,23.2,32.0,1,1,Category_1_Low_1to50
2019,Balochistan,Loralai,252,64.7,10,6864,206,0,41,124,3,2.4,37.6,25.2,32.7,1,1,Category_1_Low_1to50
2019,Balochistan,Dera Bugti,335,151.9,13,8691,261,0,52,156,4,3.0,39.2,25.3,32.1,1,1,Category_1_Low_1to50
2019,Balochistan,Kohlu,231,87.8,14,9151,275,0,55,165,4,3.2,36.5,22.7,33.2,1,1,Category_1_Low_1to50
2019,Balochistan,Jhal Magsi,306,105.4,14,9380,281,0,56,169,4,3.3,38.7,26.0,31.1,1,1,Category_1_Low_1to50
2019,AJK,All (Province Level),233,82.0,112,74449,2233,1,447,1340,34,25.8,39.0,24.6,31.0,12,1,Category_1_Low_1to50
2019,AJK,Muzaffarabad,151,4.1,14,9027,271,0,54,162,4,3.1,39.5,26.1,32.4,1,1,Category_1_Low_1to50
2019,AJK,Mirpur,282,93.2,12,8036,241,0,48,145,4,2.8,37.6,26.1,33.4,1,1,Category_1_Low_1to50
2019,AJK,Rawlakot,223,53.8,21,13710,411,0,82,247,6,4.8,39.9,22.7,33.3,2,1,Category_1_Low_1to50
2019,AJK,Kotli,259,125.2,13,8944,268,0,54,161,4,3.1,38.7,25.9,29.8,1,1,Category_1_Low_1to50
2019,AJK,Bagh,227,65.7,8,5046,151,0,30,91,2,1.8,40.3,26.3,32.1,1,1,Category_1_Low_1to50
2019,AJK,Haveli,302,130.5,13,8810,264,0,53,159,4,3.1,39.8,26.3,32.5,1,1,Category_1_Low_1to50
2019,AJK,Neelum,148,19.4,14,9114,273,0,55,164,4,3.2,38.4,23.2,29.8,1,1,Category_1_Low_1to50
2019,AJK,Hattian,308,109.5,10,6441,193,0,39,116,3,2.2,38.1,25.0,33.4,1,1,Category_1_Low_1to50
2019,Gilgit-Baltistan,All (Province Level),236,51.3,59,39605,1188,1,238,713,18,13.7,37.6,25.3,32.3,6,1,Category_1_Low_1to50
2019,Gilgit-Baltistan,Gilgit,152,2.7,3,1993,60,0,12,36,1,0.7,38.9,24.7,30.8,0,0,Category_0_No_Deaths
